Date,Year,Quarter,Month,Platform,Network,Program,Genre,Daypart,Advertiser,Advertiser_Industry,Campaign_ID,Ad_Duration_Sec,Region,Device_Type,Booked_Impressions,Delivered_Impressions,Fill_Rate,CPM,Gross_Revenue,Agency_Fee_Pct,Net_Revenue,Inventory_Units,Sold_Units,Under_Delivery_Flag
2026-01-28,2026,Q1,Jan,Streaming,PlayWave,Championship Studio,Sports,Late Night,HomeHub,Retail,CMP-2026-7291,30,National,Connected TV,860531,845787,0.9829,39.73,33603.12,0.1,30242.81,13,13,N
2026-01-28,2026,Q1,Jan,Streaming,PlayWave,Action Showcase,Movies,Prime,Everyday Retail,Retail,CMP-2026-8478,30,National,Tablet,721897,760351,1.0533,41.54,31584.98,0.1,28426.48,15,15,N
2026-01-28,2026,Q1,Jan,Linear TV,Prime Network,Market Desk,News,Early Fringe,Apex Motors,Auto,CMP-2026-5682,15,National,TV,632329,474677,0.7507,24.98,11857.43,0.12,10434.54,8,6,Y
2026-01-28,2026,Q1,Jan,Linear TV,Prime Network,Basketball Night,Sports,Early Fringe,Golden Foods,Food & Beverage,CMP-2026-7543,15,Northeast,TV,1001528,1064153,1.0625,26.05,27721.19,0.1,24949.07,11,11,N
2026-01-28,2026,Q1,Jan,Linear TV,Prime Network,Late Laughs,Comedy,Early Fringe,CarePlus,Pharma,CMP-2026-7756,15,National,TV,336503,313881,0.9328,17.96,5637.3,0.1,5073.57,4,4,N
2026-01-28,2026,Q1,Jan,Linear TV,Prime Network,Action Showcase,Movies,Daytime,CloudWorks,Technology,CMP-2026-7984,30,National,TV,1142658,1186908,1.0387,18.98,22527.51,0.1,20274.76,19,19,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,Sports Central,Sports,Prime,Summit Motors,Auto,CMP-2026-1275,15,National,Connected TV,1260068,1196586,0.9496,67.43,80685.79,0.15,68582.92,24,23,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,Movie Premiere,Movies,Early Fringe,Harvest Brands,Food & Beverage,CMP-2026-1836,30,National,Connected TV,747188,715488,0.9576,32.59,23317.75,0.15,19820.09,15,14,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,Basketball Night,Sports,Late Night,UrbanMart,Retail,CMP-2026-2714,30,Midwest,Connected TV,798988,799355,1.0005,39.59,31646.46,0.1,28481.81,9,9,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,World Tonight,News,Late Night,Harvest Brands,Food & Beverage,CMP-2026-5444,15,National,Web,796769,786489,0.9871,21.52,16925.24,0.12,14894.21,12,12,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,Movie Premiere,Movies,Late Night,PlayHouse,Entertainment,CMP-2026-9720,15,National,Connected TV,733245,687884,0.9381,26.05,17919.38,0.12,15769.05,12,11,N
2026-01-28,2026,Q1,Jan,Streaming,StreamNow,Studio Comedy,Comedy,Early Morning,Golden Foods,Food & Beverage,CMP-2026-9793,30,National,Mobile,544266,514350,0.945,17.5,9001.12,0.15,7650.95,6,6,N
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,Movie Premiere,Movies,Early Morning,ConnectMobile,Telecom,CMP-2026-1409,60,Northeast,Web,225134,162163,0.7203,30.95,5018.94,0.1,4517.05,2,1,Y
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,Family Movie,Movies,Prime,Velocity Cars,Auto,CMP-2026-3025,30,Northeast,Connected TV,205285,212890,1.037,43.94,9354.39,0.12,8231.86,2,2,N
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,Action Showcase,Movies,Late Night,UrbanMart,Retail,CMP-2026-4820,15,National,Connected TV,501792,366037,0.7295,24.8,9077.72,0.1,8169.95,6,4,Y
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,City Stories,Drama,Daytime,Union Financial,Finance,CMP-2026-6343,60,Northeast,Connected TV,807497,796262,0.9861,36.89,29374.11,0.1,26436.7,12,12,N
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,Prime Drama,Drama,Prime,NexaTech,Technology,CMP-2026-7453,30,Midwest,Connected TV,366552,392309,1.0703,56.01,21973.23,0.12,19336.44,4,4,N
2026-01-28,2026,Q1,Jan,Streaming,ViewPoint,Action Showcase,Movies,Early Morning,Bright Pictures,Entertainment,CMP-2026-7950,15,National,Mobile,160577,169401,1.055,18.31,3101.73,0.12,2729.52,3,3,N
2026-01-28,2026,Q1,Jan,Linear TV,Vista Broadcast,Studio Comedy,Comedy,Late Night,Everyday Retail,Retail,CMP-2026-1625,30,West,TV,1065104,1132423,1.0632,17.88,20247.72,0.12,17817.99,21,21,N
2026-01-28,2026,Q1,Jan,Linear TV,Vista Broadcast,Classic Cinema,Movies,Late Night,WellLife,Pharma,CMP-2026-3774,30,National,TV,1141192,1161749,1.018,22.55,26197.44,0.1,23577.7,17,17,N
2026-01-28,2026,Q1,Jan,Linear TV,Vista Broadcast,Basketball Night,Sports,Late Night,PlayHouse,Entertainment,CMP-2026-4826,30,West,TV,376328,379251,1.0078,28.52,10816.24,0.15,9193.8,5,5,N
2026-01-28,2026,Q1,Jan,Linear TV,Vista Broadcast,Championship Studio,Sports,Daytime,Bright Pictures,Entertainment,CMP-2026-7967,30,National,TV,1732673,1670507,0.9641,20.85,34830.07,0.15,29605.56,24,23,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Studio Comedy,Comedy,Prime,ShopSquare,Retail,CMP-2026-1202,30,National,Connected TV,538558,570630,1.0596,40.42,23064.86,0.15,19605.13,11,11,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Sports Central,Sports,Early Morning,Bright Pictures,Entertainment,CMP-2026-2985,30,South,Web,472431,447692,0.9476,27.74,12418.98,0.15,10556.13,6,6,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Family Movie,Movies,Daytime,NexaTech,Technology,CMP-2026-4752,30,West,Connected TV,567066,537768,0.9483,27.77,14933.82,0.12,13141.76,7,7,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Classic Cinema,Movies,Daytime,Everyday Retail,Retail,CMP-2026-7995,15,National,Web,628127,676725,1.0774,24.26,16417.35,0.15,13954.75,9,9,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Night Shift,Drama,Prime,UrbanMart,Retail,CMP-2026-9401,30,Midwest,Connected TV,1072947,1146816,1.0688,42.13,48315.36,0.15,41068.06,13,13,N
2026-01-28,2026,Q1,Jan,Streaming,Vista+,Morning News,News,Early Fringe,Summit Motors,Auto,CMP-2026-9453,60,National,Mobile,573065,546310,0.9533,39.32,21480.91,0.15,18258.77,6,6,N
2026-01-29,2026,Q1,Jan,Linear TV,Metro TV,Championship Studio,Sports,Prime,NovaMed,Pharma,CMP-2026-4533,30,Northeast,TV,858169,796396,0.928,41.06,32700.02,0.1,29430.02,15,14,N
2026-01-29,2026,Q1,Jan,Linear TV,Metro TV,Classic Cinema,Movies,Early Morning,First Capital,Finance,CMP-2026-4621,30,Northeast,TV,1040061,1109481,1.0667,18.87,20935.91,0.15,17795.52,18,18,N
2026-01-29,2026,Q1,Jan,Linear TV,Metro TV,Family Movie,Movies,Daytime,Star Studios,Entertainment,CMP-2026-5369,30,National,TV,1293794,1332099,1.0296,19.34,25762.79,0.12,22671.26,16,16,N
2026-01-29,2026,Q1,Jan,Linear TV,National One,Reality Live,Reality,Early Fringe,NovaMed,Pharma,CMP-2026-3257,30,National,TV,874687,828424,0.9471,26.87,22259.75,0.15,18920.79,12,11,N
2026-01-29,2026,Q1,Jan,Linear TV,National One,Championship Studio,Sports,Daytime,UrbanMart,Retail,CMP-2026-5316,30,National,TV,1321735,1219848,0.9229,20.18,24616.53,0.1,22154.88,18,17,N
2026-01-29,2026,Q1,Jan,Streaming,PlayWave,Prime Drama,Drama,Late Night,Pure Drinks,Food & Beverage,CMP-2026-2695,30,Northeast,Connected TV,776996,803828,1.0345,27.78,22330.34,0.15,18980.79,9,9,N
2026-01-29,2026,Q1,Jan,Streaming,PlayWave,Comedy Hour,Comedy,Daytime,SecureBank,Finance,CMP-2026-5595,30,South,Connected TV,232790,195382,0.8393,25.46,4974.43,0.15,4228.27,3,3,Y
2026-01-29,2026,Q1,Jan,Streaming,PlayWave,Legacy,Drama,Daytime,Summit Motors,Auto,CMP-2026-9014,60,National,Mobile,716657,688505,0.9607,42.99,29598.83,0.15,25159.01,8,8,N
2026-01-29,2026,Q1,Jan,Streaming,PlayWave,Family Movie,Movies,Prime,NovaMed,Pharma,CMP-2026-9919,60,Northeast,Connected TV,1123796,860703,0.7659,60.56,52124.17,0.15,44305.54,18,14,Y
2026-01-29,2026,Q1,Jan,Linear TV,Prime Network,Family Nights,Comedy,Daytime,ShopSquare,Retail,CMP-2026-8149,30,National,TV,700818,702671,1.0026,17.0,11945.41,0.1,10750.87,8,8,N
2026-01-29,2026,Q1,Jan,Linear TV,Prime Network,Family Nights,Comedy,Prime,WaveTel,Telecom,CMP-2026-8312,30,National,TV,1480141,1366306,0.9231,29.06,39704.85,0.1,35734.36,31,29,N
2026-01-29,2026,Q1,Jan,Linear TV,Prime Network,City Stories,Drama,Early Fringe,WaveTel,Telecom,CMP-2026-8419,30,National,TV,972953,944932,0.9712,25.17,23783.94,0.12,20929.87,21,20,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,Family Movie,Movies,Prime,Vertex Devices,Technology,CMP-2026-2106,30,Midwest,Web,473541,508308,1.0734,43.83,22279.14,0.15,18937.27,6,6,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,Comedy Hour,Comedy,Daytime,PlayHouse,Entertainment,CMP-2026-3192,60,South,Web,323224,319993,0.99,27.31,8739.01,0.15,7428.16,6,6,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,Late Laughs,Comedy,Early Fringe,Golden Foods,Food & Beverage,CMP-2026-6344,15,South,Connected TV,167751,160647,0.9577,20.83,3346.28,0.15,2844.34,2,2,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,Movie Premiere,Movies,Daytime,Metro Wireless,Telecom,CMP-2026-6764,30,National,Connected TV,807326,837265,1.0371,23.22,19441.29,0.15,16525.1,13,13,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,City Stories,Drama,Prime,Golden Foods,Food & Beverage,CMP-2026-6834,30,West,Connected TV,989503,1031611,1.0426,43.1,44462.43,0.15,37793.07,13,13,N
2026-01-29,2026,Q1,Jan,Streaming,StreamNow,Comedy Hour,Comedy,Prime,Pixel Systems,Technology,CMP-2026-7462,30,National,Connected TV,180386,190353,1.0553,50.68,9647.09,0.1,8682.38,2,2,N
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Late Laughs,Comedy,Early Fringe,Apex Motors,Auto,CMP-2026-3860,30,National,Web,289376,239672,0.8282,35.06,8402.9,0.1,7562.61,3,2,Y
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Family Movie,Movies,Early Morning,First Capital,Finance,CMP-2026-4806,30,National,Connected TV,317797,320440,1.0083,25.63,8212.88,0.12,7227.33,6,6,N
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Prime Drama,Drama,Early Fringe,CloudWorks,Technology,CMP-2026-9017,30,National,Mobile,184137,151000,0.82,36.77,5552.27,0.1,4997.04,3,2,Y
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Classic Cinema,Movies,Daytime,Apex Motors,Auto,CMP-2026-9050,30,Northeast,Connected TV,769017,809614,1.0528,30.57,24749.9,0.12,21779.91,16,16,N
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Action Showcase,Movies,Late Night,CarePlus,Pharma,CMP-2026-9241,30,National,Connected TV,425875,406784,0.9552,36.9,15010.33,0.15,12758.78,8,8,N
2026-01-29,2026,Q1,Jan,Streaming,ViewPoint,Night Shift,Drama,Prime,NexaTech,Technology,CMP-2026-9659,30,National,Connected TV,278046,267040,0.9604,49.16,13127.69,0.15,11158.54,4,4,N
2026-01-29,2026,Q1,Jan,Linear TV,Vista Broadcast,Prime Drama,Drama,Daytime,Velocity Cars,Auto,CMP-2026-2667,30,National,TV,267850,274513,1.0249,22.83,6267.13,0.1,5640.42,4,4,N
2026-01-29,2026,Q1,Jan,Linear TV,Vista Broadcast,Classic Cinema,Movies,Late Night,ConnectMobile,Telecom,CMP-2026-7991,15,National,TV,940191,985347,1.048,15.55,15322.15,0.1,13789.93,15,15,N
2026-01-29,2026,Q1,Jan,Streaming,Vista+,Action Showcase,Movies,Daytime,NextLine,Telecom,CMP-2026-9588,30,National,Connected TV,163213,138985,0.8516,25.25,3509.37,0.15,2982.96,3,3,Y
2026-01-30,2026,Q1,Jan,Linear TV,Metro TV,Family Nights,Comedy,Daytime,WaveTel,Telecom,CMP-2026-2683,60,Midwest,TV,1365752,1035561,0.7582,18.39,19043.97,0.15,16187.37,29,22,Y
2026-01-30,2026,Q1,Jan,Linear TV,Metro TV,Movie Premiere,Movies,Early Fringe,NexaTech,Technology,CMP-2026-5177,30,Midwest,TV,712936,745671,1.0459,25.15,18753.63,0.15,15940.59,14,14,N
2026-01-30,2026,Q1,Jan,Linear TV,Metro TV,Morning News,News,Prime,SoundBox,Entertainment,CMP-2026-7131,30,South,TV,729129,723452,0.9922,35.46,25653.61,0.1,23088.25,14,14,N
2026-01-30,2026,Q1,Jan,Linear TV,Metro TV,Sports Central,Sports,Early Fringe,WellLife,Pharma,CMP-2026-7488,60,National,TV,1051769,1019184,0.969,40.51,41287.14,0.1,37158.43,22,21,N
2026-01-30,2026,Q1,Jan,Linear TV,National One,Market Desk,News,Prime,CloudWorks,Technology,CMP-2026-1162,60,National,TV,309164,301494,0.9752,42.31,12756.21,0.15,10842.78,4,4,N
2026-01-30,2026,Q1,Jan,Linear TV,National One,Market Desk,News,Prime,SoundBox,Entertainment,CMP-2026-1918,15,West,TV,1270939,1310226,1.0309,25.53,33450.07,0.12,29436.06,23,23,N
2026-01-30,2026,Q1,Jan,Linear TV,National One,Night Shift,Drama,Daytime,First Capital,Finance,CMP-2026-3151,30,National,TV,1263474,933147,0.7386,24.07,22460.85,0.15,19091.72,18,13,Y
2026-01-30,2026,Q1,Jan,Linear TV,National One,Prime Drama,Drama,Prime,First Capital,Finance,CMP-2026-3811,30,South,TV,1838474,1789275,0.9732,33.02,59081.86,0.1,53173.67,40,39,N
2026-01-30,2026,Q1,Jan,Linear TV,National One,Basketball Night,Sports,Prime,NexaTech,Technology,CMP-2026-8476,30,South,TV,1442727,1396496,0.968,45.41,63414.88,0.15,53902.65,23,22,N
2026-01-30,2026,Q1,Jan,Streaming,PlayWave,Night Shift,Drama,Late Night,UrbanMart,Retail,CMP-2026-1815,30,National,Connected TV,582242,435726,0.7484,24.79,10801.65,0.12,9505.45,10,7,Y
2026-01-30,2026,Q1,Jan,Streaming,PlayWave,Weekend Life,Reality,Late Night,Vertex Devices,Technology,CMP-2026-4767,30,Northeast,Connected TV,298692,280951,0.9406,33.21,9330.38,0.12,8210.73,4,4,N
2026-01-30,2026,Q1,Jan,Streaming,PlayWave,World Tonight,News,Early Fringe,Pure Drinks,Food & Beverage,CMP-2026-4978,15,West,Connected TV,447891,429073,0.958,22.64,9714.21,0.12,8548.5,6,6,N
2026-01-30,2026,Q1,Jan,Streaming,PlayWave,Basketball Night,Sports,Late Night,Metro Wireless,Telecom,CMP-2026-7660,30,West,Connected TV,487168,490532,1.0069,37.95,18615.69,0.15,15823.34,7,7,N
2026-01-30,2026,Q1,Jan,Streaming,PlayWave,Market Desk,News,Daytime,Vertex Devices,Technology,CMP-2026-8303,30,National,Mobile,126380,134714,1.0659,31.42,4232.71,0.1,3809.44,2,2,N
2026-01-30,2026,Q1,Jan,Linear TV,Prime Network,Family Nights,Comedy,Prime,SecureBank,Finance,CMP-2026-2709,30,National,TV,1208608,1251972,1.0359,23.78,29771.89,0.15,25306.11,19,19,N
2026-01-30,2026,Q1,Jan,Linear TV,Prime Network,Weekend Life,Reality,Prime,PlayHouse,Entertainment,CMP-2026-3077,30,Northeast,TV,1730370,1693470,0.9787,27.96,47349.42,0.12,41667.49,23,23,N
2026-01-30,2026,Q1,Jan,Linear TV,Prime Network,Championship Studio,Sports,Prime,NorthStar Auto,Auto,CMP-2026-9653,30,Northeast,TV,2016196,1488616,0.7383,52.06,77497.35,0.12,68197.67,34,25,Y
2026-01-30,2026,Q1,Jan,Streaming,StreamNow,Classic Cinema,Movies,Prime,Union Financial,Finance,CMP-2026-3081,30,National,Connected TV,240996,181535,0.7533,52.9,9603.2,0.1,8642.88,3,2,Y
2026-01-30,2026,Q1,Jan,Streaming,StreamNow,Night Shift,Drama,Daytime,SoundBox,Entertainment,CMP-2026-4171,30,West,Tablet,211355,216316,1.0235,29.68,6420.26,0.15,5457.22,4,4,N
2026-01-30,2026,Q1,Jan,Streaming,StreamNow,Championship Studio,Sports,Prime,Velocity Cars,Auto,CMP-2026-4186,60,South,Mobile,1233205,1305767,1.0588,68.57,89536.44,0.1,80582.8,22,22,N
2026-01-30,2026,Q1,Jan,Streaming,StreamNow,Live Football,Sports,Daytime,Star Studios,Entertainment,CMP-2026-4925,60,National,Connected TV,526866,507695,0.9636,38.54,19566.57,0.15,16631.58,7,7,N
2026-01-30,2026,Q1,Jan,Streaming,StreamNow,World Tonight,News,Daytime,Summit Motors,Auto,CMP-2026-5889,15,Midwest,Connected TV,282633,283669,1.0037,33.31,9449.01,0.12,8315.13,5,5,N
2026-01-30,2026,Q1,Jan,Streaming,ViewPoint,City Stories,Drama,Late Night,Bright Pictures,Entertainment,CMP-2026-1918,15,National,Connected TV,314173,323941,1.0311,22.06,7146.14,0.15,6074.22,4,4,N
2026-01-30,2026,Q1,Jan,Streaming,ViewPoint,Classic Cinema,Movies,Daytime,Pure Drinks,Food & Beverage,CMP-2026-9163,30,National,Connected TV,435187,457777,1.0519,22.48,10290.83,0.1,9261.75,7,7,N
2026-01-30,2026,Q1,Jan,Linear TV,Vista Broadcast,Comedy Hour,Comedy,Prime,WaveTel,Telecom,CMP-2026-1313,30,South,TV,402514,431154,1.0712,27.41,11817.93,0.12,10399.78,4,4,N
2026-01-30,2026,Q1,Jan,Linear TV,Vista Broadcast,Night Shift,Drama,Early Fringe,ShopSquare,Retail,CMP-2026-3787,60,South,TV,1024064,1074164,1.0489,29.99,32214.18,0.15,27382.05,13,13,N
2026-01-30,2026,Q1,Jan,Linear TV,Vista Broadcast,Family Movie,Movies,Prime,Everyday Retail,Retail,CMP-2026-5786,60,National,TV,537884,549440,1.0215,37.87,20807.29,0.1,18726.56,7,7,N
2026-01-30,2026,Q1,Jan,Linear TV,Vista Broadcast,Movie Premiere,Movies,Prime,Velocity Cars,Auto,CMP-2026-5968,15,West,TV,788857,642188,0.8141,26.26,16863.86,0.15,14334.28,9,7,Y
2026-01-30,2026,Q1,Jan,Streaming,Vista+,Family Movie,Movies,Prime,FreshBite,Food & Beverage,CMP-2026-2348,15,Northeast,Web,239344,184996,0.7729,35.87,6635.81,0.15,5640.44,3,2,Y
2026-01-30,2026,Q1,Jan,Streaming,Vista+,Action Showcase,Movies,Prime,HomeHub,Retail,CMP-2026-6631,30,National,Connected TV,108959,111415,1.0225,43.15,4807.56,0.15,4086.43,2,2,N
2026-01-31,2026,Q1,Jan,Linear TV,Metro TV,Classic Cinema,Movies,Early Fringe,Harvest Brands,Food & Beverage,CMP-2026-6151,30,National,TV,209175,218153,1.0429,19.65,4286.71,0.12,3772.3,2,2,N
2026-01-31,2026,Q1,Jan,Linear TV,National One,Championship Studio,Sports,Prime,Golden Foods,Food & Beverage,CMP-2026-8062,15,National,TV,2323261,2310602,0.9946,28.28,65343.82,0.12,57502.56,46,46,N
2026-01-31,2026,Q1,Jan,Linear TV,National One,Market Desk,News,Prime,Apex Motors,Auto,CMP-2026-9887,15,South,TV,634778,591104,0.9312,29.23,17277.97,0.12,15204.61,7,7,N
2026-01-31,2026,Q1,Jan,Streaming,PlayWave,World Tonight,News,Prime,ConnectMobile,Telecom,CMP-2026-2065,30,National,Connected TV,723252,667792,0.9233,52.14,34818.67,0.1,31336.8,8,7,N
2026-01-31,2026,Q1,Jan,Streaming,PlayWave,Championship Studio,Sports,Early Morning,Metro Wireless,Telecom,CMP-2026-4465,30,National,Connected TV,1194005,1104834,0.9253,28.82,31841.32,0.12,28020.36,24,22,N
2026-01-31,2026,Q1,Jan,Streaming,PlayWave,Night Shift,Drama,Prime,UrbanMart,Retail,CMP-2026-6534,30,National,Tablet,487958,452425,0.9272,44.56,20160.06,0.15,17136.05,6,6,N
2026-01-31,2026,Q1,Jan,Linear TV,Prime Network,Morning News,News,Prime,Pixel Systems,Technology,CMP-2026-4460,30,National,TV,436185,384342,0.8811,34.43,13232.9,0.15,11247.97,4,4,Y
2026-01-31,2026,Q1,Jan,Streaming,StreamNow,Night Shift,Drama,Daytime,Metro Wireless,Telecom,CMP-2026-4556,15,National,Tablet,758640,571218,0.753,24.38,13926.29,0.15,11837.35,12,9,Y
2026-01-31,2026,Q1,Jan,Streaming,StreamNow,Family Nights,Comedy,Early Morning,WellLife,Pharma,CMP-2026-6000,30,National,Connected TV,512029,521539,1.0186,26.88,14018.97,0.12,12336.69,10,10,N
2026-01-31,2026,Q1,Jan,Streaming,StreamNow,House Challenge,Reality,Prime,NextLine,Telecom,CMP-2026-6270,15,National,Mobile,506159,516905,1.0212,32.57,16835.6,0.12,14815.33,7,7,N
2026-01-31,2026,Q1,Jan,Streaming,StreamNow,Studio Comedy,Comedy,Early Fringe,Pixel Systems,Technology,CMP-2026-9282,15,National,Connected TV,773052,747411,0.9668,32.3,24141.38,0.15,20520.17,14,14,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Basketball Night,Sports,Early Fringe,CarePlus,Pharma,CMP-2026-1932,30,West,Web,552823,557548,1.0085,46.4,25870.23,0.15,21989.7,8,8,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Prime Drama,Drama,Prime,Golden Foods,Food & Beverage,CMP-2026-3097,30,National,Mobile,465626,460241,0.9884,42.92,19753.54,0.12,17383.12,7,7,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Basketball Night,Sports,Prime,Everyday Retail,Retail,CMP-2026-3911,30,West,Mobile,544728,520563,0.9556,52.56,27360.79,0.1,24624.71,8,8,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,World Tonight,News,Early Fringe,Golden Foods,Food & Beverage,CMP-2026-7372,30,West,Connected TV,470027,434600,0.9246,32.56,14150.58,0.1,12735.52,6,6,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Reality Live,Reality,Daytime,Apex Motors,Auto,CMP-2026-7387,30,National,Connected TV,185645,140027,0.7543,28.64,4010.37,0.15,3408.81,2,2,Y
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Comedy Hour,Comedy,Late Night,ShopSquare,Retail,CMP-2026-8751,15,National,Mobile,649372,677411,1.0432,21.26,14401.76,0.12,12673.55,13,13,N
2026-01-31,2026,Q1,Jan,Streaming,ViewPoint,Late Laughs,Comedy,Prime,Everyday Retail,Retail,CMP-2026-9933,15,National,Web,868660,802751,0.9241,30.32,24339.41,0.12,21418.68,12,11,N
2026-01-31,2026,Q1,Jan,Linear TV,Vista Broadcast,Movie Premiere,Movies,Early Fringe,Velocity Cars,Auto,CMP-2026-9925,30,National,TV,481765,379490,0.7877,25.91,9832.59,0.12,8652.68,10,8,Y
2026-01-31,2026,Q1,Jan,Streaming,Vista+,Weekend Life,Reality,Late Night,CloudWorks,Technology,CMP-2026-2413,60,National,Connected TV,486023,494169,1.0168,39.67,19603.68,0.12,17251.24,10,10,N
2026-01-31,2026,Q1,Jan,Streaming,Vista+,Evening Report,News,Early Fringe,CarePlus,Pharma,CMP-2026-5831,30,National,Connected TV,422181,319071,0.7558,34.85,11119.62,0.15,9451.68,5,4,Y
2026-01-31,2026,Q1,Jan,Streaming,Vista+,Classic Cinema,Movies,Early Morning,SoundBox,Entertainment,CMP-2026-7570,30,South,Connected TV,202670,217910,1.0752,21.98,4789.66,0.1,4310.69,2,2,N
2026-01-31,2026,Q1,Jan,Streaming,Vista+,Family Movie,Movies,Early Fringe,Golden Foods,Food & Beverage,CMP-2026-8790,30,Midwest,Web,438653,440657,1.0046,23.19,10218.84,0.1,9196.96,6,6,N
2026-02-01,2026,Q1,Feb,Linear TV,Metro TV,Late Laughs,Comedy,Prime,Summit Motors,Auto,CMP-2026-7922,15,Northeast,TV,446750,449505,1.0062,23.72,10662.26,0.12,9382.79,5,5,N
2026-02-01,2026,Q1,Feb,Linear TV,National One,Studio Comedy,Comedy,Prime,ShopSquare,Retail,CMP-2026-1822,30,National,TV,643742,543731,0.8446,26.81,14577.43,0.12,12828.14,8,7,Y
2026-02-01,2026,Q1,Feb,Linear TV,National One,Movie Premiere,Movies,Daytime,FreshBite,Food & Beverage,CMP-2026-8575,60,South,TV,1194739,1114278,0.9327,17.28,19254.72,0.1,17329.25,15,14,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Morning News,News,Prime,Everyday Retail,Retail,CMP-2026-1621,30,Midwest,Connected TV,358625,335215,0.9347,37.35,12520.28,0.15,10642.24,7,7,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Family Movie,Movies,Daytime,FreshBite,Food & Beverage,CMP-2026-1722,30,Midwest,Web,333319,306704,0.9202,19.37,5940.86,0.12,5227.96,3,3,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Comedy Hour,Comedy,Early Fringe,SecureBank,Finance,CMP-2026-3794,30,South,Connected TV,845971,852186,1.0073,33.9,28889.11,0.1,26000.2,10,10,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Legacy,Drama,Prime,Harvest Brands,Food & Beverage,CMP-2026-4864,30,National,Mobile,698536,648786,0.9288,41.67,27034.91,0.1,24331.42,11,10,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Talent Stage,Reality,Late Night,Pixel Systems,Technology,CMP-2026-7484,15,Midwest,Connected TV,715970,660418,0.9224,29.54,19508.75,0.15,16582.44,13,12,N
2026-02-01,2026,Q1,Feb,Streaming,PlayWave,Action Showcase,Movies,Prime,HealthCore Pharma,Pharma,CMP-2026-9352,30,South,Web,452847,452521,0.9993,50.53,22865.89,0.1,20579.3,5,5,N
2026-02-01,2026,Q1,Feb,Linear TV,Prime Network,Action Showcase,Movies,Prime,Vertex Devices,Technology,CMP-2026-2642,30,Midwest,TV,885833,843753,0.9525,31.47,26552.91,0.1,23897.62,16,15,N
2026-02-01,2026,Q1,Feb,Linear TV,Prime Network,City Stories,Drama,Daytime,Star Studios,Entertainment,CMP-2026-3361,30,West,TV,370955,367412,0.9904,18.88,6936.74,0.12,6104.33,8,8,N
2026-02-01,2026,Q1,Feb,Linear TV,Prime Network,Legacy,Drama,Late Night,Union Financial,Finance,CMP-2026-4890,30,Northeast,TV,1363854,1341508,0.9836,24.37,32692.55,0.15,27788.67,29,29,N
2026-02-01,2026,Q1,Feb,Linear TV,Prime Network,Movie Premiere,Movies,Prime,Harvest Brands,Food & Beverage,CMP-2026-5787,60,National,TV,705366,709048,1.0052,31.27,22171.93,0.15,18846.14,14,14,N
2026-02-01,2026,Q1,Feb,Linear TV,Prime Network,Movie Premiere,Movies,Prime,Everyday Retail,Retail,CMP-2026-6512,60,Midwest,TV,566762,540285,0.9533,27.72,14976.7,0.12,13179.5,7,7,N
